epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
96,17968.7,0.33767,0.45931,1.00233,0.94358,0.94656,0.95984,0.93157,0.27898,0.20336,0.94691,0.006865,0.006865,0.006865
97,18388.7,0.33572,0.45893,1.00218,0.94698,0.94299,0.95938,0.93099,0.27908,0.20373,0.94697,0.006832,0.006832,0.006832
98,18805.5,0.3377,0.45816,1.00192,0.94765,0.94197,0.95905,0.93072,0.2791,0.2043,0.94688,0.006799,0.006799,0.006799
99,19222.1,0.3374,0.45857,1.00204,0.94753,0.94184,0.959,0.93057,0.27895,0.2043,0.94673,0.006766,0.006766,0.006766
100,19638.9,0.33867,0.45829,1.00263,0.93913,0.94862,0.95861,0.93032,0.27918,0.20424,0.94645,0.006733,0.006733,0.006733
101,20056,0.3357,0.4551,1.00089,0.9421,0.94708,0.95852,0.92981,0.27911,0.20423,0.9464,0.0067,0.0067,0.0067
102,20473.4,0.33518,0.45591,1.00014,0.94408,0.94655,0.95837,0.92985,0.27922,0.20439,0.94635,0.006667,0.006667,0.006667
103,20890.1,0.33551,0.45275,1.00203,0.94077,0.94846,0.95793,0.92942,0.27929,0.20476,0.94652,0.006634,0.006634,0.006634
104,21307.5,0.33721,0.45381,1.00109,0.94153,0.94811,0.95765,0.92916,0.2794,0.20485,0.9466,0.006601,0.006601,0.006601
105,21726.1,0.33642,0.45033,1.002,0.94166,0.94899,0.95779,0.92945,0.27931,0.2044,0.94646,0.006568,0.006568,0.006568
106,22148.7,0.33365,0.44795,1.00096,0.9396,0.95061,0.95757,0.92958,0.27902,0.20472,0.94649,0.006535,0.006535,0.006535
107,22567.4,0.33475,0.44896,1.00066,0.9423,0.95084,0.95787,0.92974,0.27916,0.20468,0.94661,0.006502,0.006502,0.006502
108,22984.2,0.33545,0.45093,1.00018,0.94236,0.9503,0.95801,0.92986,0.279,0.20432,0.94647,0.006469,0.006469,0.006469
109,23402.6,0.3343,0.44478,1.00191,0.94437,0.94854,0.9585,0.93035,0.27893,0.20357,0.94611,0.006436,0.006436,0.006436
110,23819.7,0.33338,0.44562,0.99943,0.94583,0.948,0.95892,0.93086,0.27881,0.20313,0.94612,0.006403,0.006403,0.006403
111,24236.9,0.33243,0.44383,1.00083,0.9413,0.94938,0.9591,0.9311,0.27873,0.20317,0.94601,0.00637,0.00637,0.00637
112,24654.5,0.3326,0.44338,1.00011,0.94173,0.94952,0.95924,0.93142,0.27857,0.20323,0.94601,0.006337,0.006337,0.006337
113,25073.8,0.33032,0.44318,0.99892,0.94184,0.95035,0.95925,0.93142,0.27808,0.20302,0.94604,0.006304,0.006304,0.006304
114,25495.6,0.33135,0.44181,1.00037,0.94393,0.95015,0.95949,0.93145,0.27796,0.20296,0.94593,0.006271,0.006271,0.006271
115,25920.5,0.33305,0.44449,0.99959,0.94344,0.95053,0.95956,0.93179,0.27811,0.20315,0.94598,0.006238,0.006238,0.006238
116,26339.9,0.33357,0.44501,1.00011,0.94373,0.95054,0.95992,0.93195,0.27824,0.20337,0.94593,0.006205,0.006205,0.006205
117,26756.9,0.3317,0.43742,0.9992,0.94088,0.95135,0.95954,0.93166,0.278,0.20415,0.94598,0.006172,0.006172,0.006172
118,27182.5,0.33353,0.43926,1.00053,0.93948,0.95173,0.95909,0.93117,0.27779,0.20447,0.946,0.006139,0.006139,0.006139
119,27642.4,0.33114,0.44001,0.99915,0.94364,0.94881,0.95898,0.93105,0.2778,0.20449,0.94604,0.006106,0.006106,0.006106
120,401.319,0.3247,0.42387,0.99847,0.94264,0.9496,0.9589,0.93094,0.27756,0.20479,0.94599,0.006073,0.006073,0.006073
121,797.484,0.32731,0.43262,0.9989,0.94258,0.94933,0.95899,0.93109,0.27761,0.20477,0.94596,0.00604,0.00604,0.00604
122,1196.69,0.32794,0.43627,0.99808,0.94314,0.94793,0.95857,0.93059,0.27745,0.20466,0.94576,0.006007,0.006007,0.006007
